SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020
50,3,6,21,27,Kentucky,Breckinridge County,20432,20443
50,3,6,21,29,Kentucky,Bullitt County,82224,82365
50,3,6,21,31,Kentucky,Butler County,12373,12321
50,3,6,21,33,Kentucky,Caldwell County,12653,12642
50,3,6,21,35,Kentucky,Calloway County,37543,37595
50,3,6,21,37,Kentucky,Campbell County,93081,93141
50,3,6,21,39,Kentucky,Carlisle County,4820,4807
50,3,6,21,41,Kentucky,Carroll County,10804,10831
50,3,6,21,43,Kentucky,Carter County,26631,26614
50,3,6,21,45,Kentucky,Casey County,15944,15926
50,3,6,21,47,Kentucky,Christian County,72799,72752
50,3,6,21,49,Kentucky,Clark County,36986,37033
50,3,6,21,51,Kentucky,Clay County,20336,20308
50,3,6,21,53,Kentucky,Clinton County,9252,9231
50,3,6,21,55,Kentucky,Crittenden County,8986,9002
50,3,6,21,57,Kentucky,Cumberland County,5887,5860
50,3,6,21,59,Kentucky,Daviess County,103319,103398
50,3,6,21,61,Kentucky,Edmonson County,12125,12140
50,3,6,21,63,Kentucky,Elliott County,7352,7333
50,3,6,21,65,Kentucky,Estill County,14161,14156
50,3,6,21,67,Kentucky,Fayette County,322563,322620
50,3,6,21,69,Kentucky,Fleming County,15076,15089
50,3,6,21,71,Kentucky,Floyd County,35946,35805
50,3,6,21,73,Kentucky,Franklin County,51541,51600
50,3,6,21,75,Kentucky,Fulton County,6513,6510
50,3,6,21,77,Kentucky,Gallatin County,8695,8674
50,3,6,21,79,Kentucky,Garrard County,16949,16965
50,3,6,21,81,Kentucky,Grant County,24942,25014
50,3,6,21,83,Kentucky,Graves County,36654,36533
50,3,6,21,85,Kentucky,Grayson County,26419,26458
50,3,6,21,87,Kentucky,Green County,11106,11129
50,3,6,21,89,Kentucky,Greenup County,35966,35885
50,3,6,21,91,Kentucky,Hancock County,9095,9104
50,3,6,21,93,Kentucky,Hardin County,110698,110834
50,3,6,21,95,Kentucky,Harlan County,26830,26752
50,3,6,21,97,Kentucky,Harrison County,18682,18710
50,3,6,21,99,Kentucky,Hart County,19279,19288
50,3,6,21,101,Kentucky,Henderson County,44794,44677
50,3,6,21,103,Kentucky,Henry County,15676,15693
50,3,6,21,105,Kentucky,Hickman County,4520,4528
50,3,6,21,107,Kentucky,Hopkins County,45420,45369
50,3,6,21,109,Kentucky,Jackson County,12963,12969
50,3,6,21,111,Kentucky,Jefferson County,782962,782866
50,3,6,21,113,Kentucky,Jessamine County,52999,53038
50,3,6,21,115,Kentucky,Johnson County,22678,22648
50,3,6,21,117,Kentucky,Kenton County,169041,169263
50,3,6,21,119,Kentucky,Knott County,14251,14163
50,3,6,21,121,Kentucky,Knox County,30195,30186
50,3,6,21,123,Kentucky,Larue County,14869,14879
50,3,6,21,125,Kentucky,Laurel County,62613,62733
50,3,6,21,127,Kentucky,Lawrence County,16288,16300
50,3,6,21,129,Kentucky,Lee County,7388,7365
50,3,6,21,131,Kentucky,Leslie County,10515,10470
50,3,6,21,133,Kentucky,Letcher County,21549,21465
50,3,6,21,135,Kentucky,Lewis County,13083,13088
50,3,6,21,137,Kentucky,Lincoln County,24275,24249
50,3,6,21,139,Kentucky,Livingston County,8889,8871
50,3,6,21,141,Kentucky,Logan County,27429,27515
50,3,6,21,143,Kentucky,Lyon County,8678,8673
50,3,6,21,145,Kentucky,McCracken County,67873,67923
50,3,6,21,147,Kentucky,McCreary County,16885,16840
50,3,6,21,149,Kentucky,McLean County,9151,9134
50,3,6,21,151,Kentucky,Madison County,92702,93002
50,3,6,21,153,Kentucky,Magoffin County,11639,11606
50,3,6,21,155,Kentucky,Marion County,19575,19587
50,3,6,21,157,Kentucky,Marshall County,31662,31689
50,3,6,21,159,Kentucky,Martin County,11290,11252
50,3,6,21,161,Kentucky,Mason County,17126,17135
50,3,6,21,163,Kentucky,Meade County,30005,30030
50,3,6,21,165,Kentucky,Menifee County,6113,6138
50,3,6,21,167,Kentucky,Mercer County,22640,22654
50,3,6,21,169,Kentucky,Metcalfe County,10288,10286
50,3,6,21,171,Kentucky,Monroe County,11335,11315
50,3,6,21,173,Kentucky,Montgomery County,28109,28115
50,3,6,21,175,Kentucky,Morgan County,13725,13733
50,3,6,21,177,Kentucky,Muhlenberg County,30934,30904
50,3,6,21,179,Kentucky,Nelson County,46732,46785
50,3,6,21,181,Kentucky,Nicholas County,7532,7542
50,3,6,21,183,Kentucky,Ohio County,23770,23747
50,3,6,21,185,Kentucky,Oldham County,67614,67705
50,3,6,21,187,Kentucky,Owen County,11268,11303
50,3,6,21,189,Kentucky,Owsley County,4054,4034
50,3,6,21,191,Kentucky,Pendleton County,14639,14641
50,3,6,21,193,Kentucky,Perry County,28473,28370
50,3,6,21,195,Kentucky,Pike County,58667,58459
50,3,6,21,197,Kentucky,Powell County,13130,13098
50,3,6,21,199,Kentucky,Pulaski County,65034,65112
50,3,6,21,201,Kentucky,Robertson County,2193,2182
50,3,6,21,203,Kentucky,Rockcastle County,16033,16057
50,3,6,21,205,Kentucky,Rowan County,24652,24714
50,3,6,21,207,Kentucky,Russell County,17991,17997
50,3,6,21,209,Kentucky,Scott County,57164,57541
50,3,6,21,211,Kentucky,Shelby County,48113,48245
50,3,6,21,213,Kentucky,Simpson County,19595,19628
50,3,6,21,215,Kentucky,Spencer County,19418,19496
50,3,6,21,217,Kentucky,Taylor County,26022,26011
50,3,6,21,219,Kentucky,Todd County,12244,12283
50,3,6,21,221,Kentucky,Trigg County,14053,14077
50,3,6,21,223,Kentucky,Trimble County,8473,8465
50,3,6,21,225,Kentucky,Union County,13668,13644
50,3,6,21,227,Kentucky,Warren County,134563,135039
50,3,6,21,229,Kentucky,Washington County,12027,12042
50,3,6,21,231,Kentucky,Wayne County,19562,19548
50,3,6,21,233,Kentucky,Webster County,13017,13021
50,3,6,21,235,Kentucky,Whitley County,36714,36696
50,3,6,21,237,Kentucky,Wolfe County,6564,6560
50,3,6,21,239,Kentucky,Woodford County,26868,26900
40,3,7,22,0,Louisiana,Louisiana,4657894,4652145
50,3,7,22,1,Louisiana,Acadia Parish,57571,57484
50,3,7,22,3,Louisiana,Allen Parish,22734,22671
50,3,7,22,5,Louisiana,Ascension Parish,126499,126975
50,3,7,22,7,Louisiana,Assumption Parish,21043,20962
50,3,7,22,9,Louisiana,Avoyelles Parish,39689,39645
50,3,7,22,11,Louisiana,Beauregard Parish,36554,36605
50,3,7,22,13,Louisiana,Bienville Parish,12985,12916
50,3,7,22,15,Louisiana,Bossier Parish,128655,128647
50,3,7,22,17,Louisiana,Caddo Parish,237944,237024
50,3,7,22,19,Louisiana,Calcasieu Parish,216778,216474
50,3,7,22,21,Louisiana,Caldwell Parish,9647,9616
50,3,7,22,23,Louisiana,Cameron Parish,5616,5621
50,3,7,22,25,Louisiana,Catahoula Parish,8906,8846
50,3,7,22,27,Louisiana,Claiborne Parish,14173,14108
50,3,7,22,29,Louisiana,Concordia Parish,18685,18574
50,3,7,22,31,Louisiana,De Soto Parish,26808,26840
50,3,7,22,33,Louisiana,East Baton Rouge Parish,456796,455907
50,3,7,22,35,Louisiana,East Carroll Parish,7460,7398
50,3,7,22,37,Louisiana,East Feliciana Parish,19531,19447
50,3,7,22,39,Louisiana,Evangeline Parish,32342,32301
50,3,7,22,41,Louisiana,Franklin Parish,19774,19714
50,3,7,22,43,Louisiana,Grant Parish,22174,22150
50,3,7,22,45,Louisiana,Iberia Parish,70280,70054
50,3,7,22,47,Louisiana,Iberville Parish,30246,30070
50,3,7,22,49,Louisiana,Jackson Parish,15032,14996
50,3,7,22,51,Louisiana,Jefferson Parish,440741,439688
50,3,7,22,53,Louisiana,Jefferson Davis Parish,32272,32237
50,3,7,22,55,Louisiana,Lafayette Parish,241770,242176
50,3,7,22,57,Louisiana,Lafourche Parish,97539,97421
50,3,7,22,59,Louisiana,LaSalle Parish,14798,14824
50,3,7,22,61,Louisiana,Lincoln Parish,48396,48301
50,3,7,22,63,Louisiana,Livingston Parish,142287,142833
50,3,7,22,65,Louisiana,Madison Parish,10018,9929
50,3,7,22,67,Louisiana,Morehouse Parish,25628,25459
50,3,7,22,69,Louisiana,Natchitoches Parish,37520,37400
50,3,7,22,71,Louisiana,Orleans Parish,384129,383361
50,3,7,22,73,Louisiana,Ouachita Parish,160366,160106
50,3,7,22,75,Louisiana,Plaquemines Parish,23558,23503
50,3,7,22,77,Louisiana,Pointe Coupee Parish,20758,20676
50,3,7,22,79,Louisiana,Rapides Parish,130015,129655
50,3,7,22,81,Louisiana,Red River Parish,7619,7583
50,3,7,22,83,Louisiana,Richland Parish,20043,20029
50,3,7,22,85,Louisiana,Sabine Parish,22146,22096
50,3,7,22,87,Louisiana,St. Bernard Parish,43765,43858
50,3,7,22,89,Louisiana,St. Charles Parish,52547,52515
50,3,7,22,91,Louisiana,St. Helena Parish,10908,10884
50,3,7,22,93,Louisiana,St. James Parish,20194,20117
50,3,7,22,95,Louisiana,St. John the Baptist Parish,42477,42362
50,3,7,22,97,Louisiana,St. Landry Parish,82546,82306
50,3,7,22,99,Louisiana,St. Martin Parish,51750,51616
50,3,7,22,101,Louisiana,St. Mary Parish,49405,49149
50,3,7,22,103,Louisiana,St. Tammany Parish,264565,264989
50,3,7,22,105,Louisiana,Tangipahoa Parish,133166,133651
50,3,7,22,107,Louisiana,Tensas Parish,4148,4107
50,3,7,22,109,Louisiana,Terrebonne Parish,109593,109415
50,3,7,22,111,Louisiana,Union Parish,21110,21097
50,3,7,22,113,Louisiana,Vermilion Parish,57007,56959
50,3,7,22,115,Louisiana,Vernon Parish,48748,48632
50,3,7,22,117,Louisiana,Washington Parish,45459,45358
50,3,7,22,119,Louisiana,Webster Parish,36965,36884
50,3,7,22,121,Louisiana,West Baton Rouge Parish,27204,27265
50,3,7,22,123,Louisiana,West Carroll Parish,9754,9694
50,3,7,22,125,Louisiana,West Feliciana Parish,15305,15245
50,3,7,22,127,Louisiana,Winn Parish,13753,13720
40,1,1,23,0,Maine,Maine,1363218,1364546
50,1,1,23,1,Maine,Androscoggin County,111145,111181
50,1,1,23,3,Maine,Aroostook County,67091,67051
50,1,1,23,5,Maine,Cumberland County,303076,303588
50,1,1,23,7,Maine,Franklin County,29447,29463
50,1,1,23,9,Maine,Hancock County,55485,55512
50,1,1,23,11,Maine,Kennebec County,124515,124732
50,1,1,23,13,Maine,Knox County,40608,40663
50,1,1,23,15,Maine,Lincoln County,35228,35244
50,1,1,23,17,Maine,Oxford County,57761,57894
50,1,1,23,19,Maine,Penobscot County,152198,152174
50,1,1,23,21,Maine,Piscataquis County,16807,16815
50,1,1,23,23,Maine,Sagadahoc County,36701,36731
50,1,1,23,25,Maine,Somerset County,50473,50469
50,1,1,23,27,Maine,Waldo County,39606,39666
50,1,1,23,29,Maine,Washington County,31090,31091
50,1,1,23,31,Maine,York County,211987,212272
40,3,5,24,0,Maryland,Maryland,6181640,6178387
50,3,5,24,1,Maryland,Allegany County,68110,67967
50,3,5,24,3,Maryland,Anne Arundel County,592645,593487
50,3,5,24,5,Maryland,Baltimore County,854513,853350
50,3,5,24,9,Maryland,Calvert County,92791,92922
50,3,5,24,11,Maryland,Caroline County,33296,33274
50,3,5,24,13,Maryland,Carroll County,172886,172923
50,3,5,24,15,Maryland,Cecil County,103721,103798
50,3,5,24,17,Maryland,Charles County,166609,166734
50,3,5,24,19,Maryland,Dorchester County,32522,32523
50,3,5,24,21,Maryland,Frederick County,271710,272767
50,3,5,24,23,Maryland,Garrett County,28806,28798
50,3,5,24,25,Maryland,Harford County,260933,261235
50,3,5,24,27,Maryland,Howard County,332311,332809
50,3,5,24,29,Maryland,Kent County,19198,19125
50,3,5,24,31,Maryland,Montgomery County,1062079,1060926
50,3,5,24,33,Maryland,Prince George's County,967231,965578
50,3,5,24,35,Maryland,Queen Anne's County,49881,50039
50,3,5,24,37,Maryland,St. Mary's County,113772,113992
50,3,5,24,39,Maryland,Somerset County,24615,24557
50,3,5,24,41,Maryland,Talbot County,37523,37488
50,3,5,24,43,Maryland,Washington County,154699,154699
50,3,5,24,45,Maryland,Wicomico County,103596,103577
50,3,5,24,47,Maryland,Worcester County,52464,52524
50,3,5,24,510,Maryland,Baltimore city,585729,583295
40,1,1,25,0,Massachusetts,Massachusetts,7033112,6985320
50,1,1,25,1,Massachusetts,Barnstable County,229064,228055
50,1,1,25,3,Massachusetts,Berkshire County,129026,129816
50,1,1,25,5,Massachusetts,Bristol County,579295,576723
50,1,1,25,7,Massachusetts,Dukes County,20593,20580
50,1,1,25,9,Massachusetts,Essex County,809943,807799
50,1,1,25,11,Massachusetts,Franklin County,71029,70938
50,1,1,25,13,Massachusetts,Hampden County,465818,463651
50,1,1,25,15,Massachusetts,Hampshire County,162315,148597
50,1,1,25,17,Massachusetts,Middlesex County,1631912,1624461
50,1,1,25,19,Massachusetts,Nantucket County,14251,14240
50,1,1,25,21,Massachusetts,Norfolk County,726021,723647
50,1,1,25,23,Massachusetts,Plymouth County,530818,528413
50,1,1,25,25,Massachusetts,Suffolk County,800934,791372
50,1,1,25,27,Massachusetts,Worcester County,862093,857028
40,2,3,26,0,Michigan,Michigan,10079362,10072294
50,2,3,26,1,Michigan,Alcona County,10161,10184
50,2,3,26,3,Michigan,Alger County,8839,8845
50,2,3,26,5,Michigan,Allegan County,120511,120666
50,2,3,26,7,Michigan,Alpena County,28916,28891
50,2,3,26,9,Michigan,Antrim County,23422,23457
50,2,3,26,11,Michigan,Arenac County,14999,14998
50,2,3,26,13,Michigan,Baraga County,8153,8143
50,2,3,26,15,Michigan,Barry County,62428,62599
50,2,3,26,17,Michigan,Bay County,103863,103739
50,2,3,26,19,Michigan,Benzie County,17977,18002
50,2,3,26,21,Michigan,Berrien County,154526,154395
50,2,3,26,23,Michigan,Branch County,44870,44877
50,2,3,26,25,Michigan,Calhoun County,134303,134198
50,2,3,26,27,Michigan,Cass County,51588,51553
50,2,3,26,29,Michigan,Charlevoix County,26056,26042
50,2,3,26,31,Michigan,Cheboygan County,25575,25575
50,2,3,26,33,Michigan,Chippewa County,36786,36793
50,2,3,26,35,Michigan,Clare County,30857,30837
50,2,3,26,37,Michigan,Clinton County,79130,79168
50,2,3,26,39,Michigan,Crawford County,12987,12986
50,2,3,26,41,Michigan,Delta County,36908,36877
50,2,3,26,43,Michigan,Dickinson County,25945,25896
50,2,3,26,45,Michigan,Eaton County,109188,109174
50,2,3,26,47,Michigan,Emmet County,34109,34112
50,2,3,26,49,Michigan,Genesee County,406207,405746
50,2,3,26,51,Michigan,Gladwin County,25379,25371
50,2,3,26,53,Michigan,Gogebic County,14379,14349
50,2,3,26,55,Michigan,Grand Traverse County,95248,95428
50,2,3,26,57,Michigan,Gratiot County,41767,41657
50,2,3,26,59,Michigan,Hillsdale County,45757,45740
50,2,3,26,61,Michigan,Houghton County,37370,37256
50,2,3,26,63,Michigan,Huron County,31411,31378
50,2,3,26,65,Michigan,Ingham County,285228,285005
50,2,3,26,67,Michigan,Ionia County,66798,66871
50,2,3,26,69,Michigan,Iosco County,25232,25189
50,2,3,26,71,Michigan,Iron County,11627,11630
50,2,3,26,73,Michigan,Isabella County,64388,64518
50,2,3,26,75,Michigan,Jackson County,160359,160215
50,2,3,26,77,Michigan,Kalamazoo County,261669,261780
50,2,3,26,79,Michigan,Kalkaska County,17935,17924
50,2,3,26,81,Michigan,Kent County,657965,658508
50,2,3,26,83,Michigan,Keweenaw County,2046,2059
50,2,3,26,85,Michigan,Lake County,12091,12086
50,2,3,26,87,Michigan,Lapeer County,88628,88595
50,2,3,26,89,Michigan,Leelanau County,22302,22312
50,2,3,26,91,Michigan,Lenawee County,99434,99348
50,2,3,26,93,Michigan,Livingston County,193858,193974
50,2,3,26,95,Michigan,Luce County,6413,6411
50,2,3,26,97,Michigan,Mackinac County,10834,10821
50,2,3,26,99,Michigan,Macomb County,881224,880240
50,2,3,26,101,Michigan,Manistee County,25035,25070
50,2,3,26,103,Michigan,Marquette County,66542,66542
50,2,3,26,105,Michigan,Mason County,29059,29033
50,2,3,26,107,Michigan,Mecosta County,40332,40414
50,2,3,26,109,Michigan,Menominee County,23499,23454
50,2,3,26,111,Michigan,Midland County,83497,83488
50,2,3,26,113,Michigan,Missaukee County,15057,15067
50,2,3,26,115,Michigan,Monroe County,154821,154912
50,2,3,26,117,Michigan,Montcalm County,66627,66659
50,2,3,26,119,Michigan,Montmorency County,9157,9169
50,2,3,26,121,Michigan,Muskegon County,174746,174783
50,2,3,26,123,Michigan,Newaygo County,49965,50091
50,2,3,26,125,Michigan,Oakland County,1274375,1272524
50,2,3,26,127,Michigan,Oceana County,26664,26717
50,2,3,26,129,Michigan,Ogemaw County,20769,20781
50,2,3,26,131,Michigan,Ontonagon County,5807,5799
50,2,3,26,133,Michigan,Osceola County,22885,22906
50,2,3,26,135,Michigan,Oscoda County,8219,8230
50,2,3,26,137,Michigan,Otsego County,25091,25137
50,2,3,26,139,Michigan,Ottawa County,296195,296893
50,2,3,26,141,Michigan,Presque Isle County,12983,13001
50,2,3,26,143,Michigan,Roscommon County,23457,23476
50,2,3,26,145,Michigan,Saginaw County,190140,189853
50,2,3,26,147,Michigan,St. Clair County,160385,160386
50,2,3,26,149,Michigan,St. Joseph County,60926,60923
50,2,3,26,151,Michigan,Sanilac County,40611,40499
50,2,3,26,153,Michigan,Schoolcraft County,8044,8049
50,2,3,26,155,Michigan,Shiawassee County,68078,67990
50,2,3,26,157,Michigan,Tuscola County,53329,53324
50,2,3,26,159,Michigan,Van Buren County,75584,75574
50,2,3,26,161,Michigan,Washtenaw County,372265,371814
50,2,3,26,163,Michigan,Wayne County,1793908,1789634
50,2,3,26,165,Michigan,Wexford County,33664,33684
40,2,4,27,0,Minnesota,Minnesota,5706733,5710562
50,2,4,27,1,Minnesota,Aitkin County,15689,15708
50,2,4,27,3,Minnesota,Anoka County,363885,364474
50,2,4,27,5,Minnesota,Becker County,35165,35184
50,2,4,27,7,Minnesota,Beltrami County,46220,46232
50,2,4,27,9,Minnesota,Benton County,41377,41355
50,2,4,27,11,Minnesota,Big Stone County,5168,5158
50,2,4,27,13,Minnesota,Blue Earth County,69117,69202
50,2,4,27,15,Minnesota,Brown County,25915,25908
50,2,4,27,17,Minnesota,Carlton County,36200,36190
50,2,4,27,19,Minnesota,Carver County,106919,107308
50,2,4,27,21,Minnesota,Cass County,30077,30152
50,2,4,27,23,Minnesota,Chippewa County,12603,12606
50,2,4,27,25,Minnesota,Chisago County,56624,56723
50,2,4,27,27,Minnesota,Clay County,65318,65358
50,2,4,27,29,Minnesota,Clearwater County,8515,8565
50,2,4,27,31,Minnesota,Cook County,5602,5598
50,2,4,27,33,Minnesota,Cottonwood County,11514,11517
50,2,4,27,35,Minnesota,Crow Wing County,66121,66284
50,2,4,27,37,Minnesota,Dakota County,439886,440419
50,2,4,27,39,Minnesota,Dodge County,20872,20895
50,2,4,27,41,Minnesota,Douglas County,39004,39095
50,2,4,27,43,Minnesota,Faribault County,13918,13899
50,2,4,27,45,Minnesota,Fillmore County,21224,21235
50,2,4,27,47,Minnesota,Freeborn County,30896,30899
50,2,4,27,49,Minnesota,Goodhue County,47588,47594
50,2,4,27,51,Minnesota,Grant County,6075,6093
50,2,4,27,53,Minnesota,Hennepin County,1281566,1281663
50,2,4,27,55,Minnesota,Houston County,18838,18843
50,2,4,27,57,Minnesota,Hubbard County,21350,21395
50,2,4,27,59,Minnesota,Isanti County,41128,41385
50,2,4,27,61,Minnesota,Itasca County,44996,45022
50,2,4,27,63,Minnesota,Jackson County,9988,9990
50,2,4,27,65,Minnesota,Kanabec County,16031,16054
50,2,4,27,67,Minnesota,Kandiyohi County,43733,43727
50,2,4,27,69,Minnesota,Kittson County,4206,4187
50,2,4,27,71,Minnesota,Koochiching County,12061,12027
50,2,4,27,73,Minnesota,Lac qui Parle County,6713,6692
50,2,4,27,75,Minnesota,Lake County,10914,10923
50,2,4,27,77,Minnesota,Lake of the Woods County,3772,3770
50,2,4,27,79,Minnesota,Le Sueur County,28663,28633
50,2,4,27,81,Minnesota,Lincoln County,5638,5623
50,2,4,27,83,Minnesota,Lyon County,25523,25429
50,2,4,27,85,Minnesota,McLeod County,36760,36743
50,2,4,27,87,Minnesota,Mahnomen County,5402,5373
50,2,4,27,89,Minnesota,Marshall County,9031,9025
50,2,4,27,91,Minnesota,Martin County,20038,19998
50,2,4,27,93,Minnesota,Meeker County,23396,23430
50,2,4,27,95,Minnesota,Mille Lacs County,26481,26475
50,2,4,27,97,Minnesota,Morrison County,34003,33991
50,2,4,27,99,Minnesota,Mower County,40043,40068
50,2,4,27,101,Minnesota,Murray County,8179,8177
50,2,4,27,103,Minnesota,Nicollet County,34458,34504
50,2,4,27,105,Minnesota,Nobles County,22284,22201
50,2,4,27,107,Minnesota,Norman County,6445,6438
50,2,4,27,109,Minnesota,Olmsted County,162855,163055
50,2,4,27,111,Minnesota,Otter Tail County,60094,60098
50,2,4,27,113,Minnesota,Pennington County,13987,13942
50,2,4,27,115,Minnesota,Pine County,28875,28886
50,2,4,27,117,Minnesota,Pipestone County,9420,9418
50,2,4,27,119,Minnesota,Polk County,31203,31099
50,2,4,27,121,Minnesota,Pope County,11308,11327
50,2,4,27,123,Minnesota,Ramsey County,552362,551733
50,2,4,27,125,Minnesota,Red Lake County,3933,3937
50,2,4,27,127,Minnesota,Redwood County,15426,15417
50,2,4,27,129,Minnesota,Renville County,14723,14691
50,2,4,27,131,Minnesota,Rice County,67093,67105
50,2,4,27,133,Minnesota,Rock County,9697,9685
50,2,4,27,135,Minnesota,Roseau County,15326,15298
50,2,4,27,137,Minnesota,St. Louis County,200227,200067
50,2,4,27,139,Minnesota,Scott County,150930,151361
50,2,4,27,141,Minnesota,Sherburne County,97189,97588
50,2,4,27,143,Minnesota,Sibley County,14846,14820
50,2,4,27,145,Minnesota,Stearns County,158282,158456
50,2,4,27,147,Minnesota,Steele County,37409,37388
50,2,4,27,149,Minnesota,Stevens County,9677,9672
50,2,4,27,151,Minnesota,Swift County,9831,9801
50,2,4,27,153,Minnesota,Todd County,25265,25291
50,2,4,27,155,Minnesota,Traverse County,3363,3359
50,2,4,27,157,Minnesota,Wabasha County,21372,21394
50,2,4,27,159,Minnesota,Wadena County,14070,14124
50,2,4,27,161,Minnesota,Waseca County,18974,18973
50,2,4,27,163,Minnesota,Washington County,267565,268397
50,2,4,27,165,Minnesota,Watonwan County,11254,11236
50,2,4,27,167,Minnesota,Wilkin County,6507,6477
50,2,4,27,169,Minnesota,Winona County,49676,49656
50,2,4,27,171,Minnesota,Wright County,141337,141876
50,2,4,27,173,Minnesota,Yellow Medicine County,9525,9498
40,3,6,28,0,Mississippi,Mississippi,2961264,2958385
50,3,6,28,1,Mississippi,Adams County,29542,29426
50,3,6,28,3,Mississippi,Alcorn County,34742,34732
50,3,6,28,5,Mississippi,Amite County,12723,12703
50,3,6,28,7,Mississippi,Attala County,17887,17822
50,3,6,28,9,Mississippi,Benton County,7650,7667
50,3,6,28,11,Mississippi,Bolivar County,30983,30838
50,3,6,28,13,Mississippi,Calhoun County,13266,13223
50,3,6,28,15,Mississippi,Carroll County,10003,9937
50,3,6,28,17,Mississippi,Chickasaw County,17106,17081
50,3,6,28,19,Mississippi,Choctaw County,8242,8204
50,3,6,28,21,Mississippi,Claiborne County,9134,9093
50,3,6,28,23,Mississippi,Clarke County,15610,15545
50,3,6,28,25,Mississippi,Clay County,18633,18620
50,3,6,28,27,Mississippi,Coahoma County,21387,21228
50,3,6,28,29,Mississippi,Copiah County,28364,28263
50,3,6,28,31,Mississippi,Covington County,18339,18299
50,3,6,28,33,Mississippi,DeSoto County,185313,186120
50,3,6,28,35,Mississippi,Forrest County,78166,78198
50,3,6,28,37,Mississippi,Franklin County,7677,7661
50,3,6,28,39,Mississippi,George County,24347,24365
50,3,6,28,41,Mississippi,Greene County,13533,13531
50,3,6,28,43,Mississippi,Grenada County,21627,21574
50,3,6,28,45,Mississippi,Hancock County,46046,46121
50,3,6,28,47,Mississippi,Harrison County,208624,208821
50,3,6,28,49,Mississippi,Hinds County,227748,226778
50,3,6,28,51,Mississippi,Holmes County,17006,16886
50,3,6,28,53,Mississippi,Humphreys County,7788,7734
50,3,6,28,55,Mississippi,Issaquena County,1337,1326
50,3,6,28,57,Mississippi,Itawamba County,23857,23855
50,3,6,28,59,Mississippi,Jackson County,143245,143373
50,3,6,28,61,Mississippi,Jasper County,16366,16350
50,3,6,28,63,Mississippi,Jefferson County,7259,7248
50,3,6,28,65,Mississippi,Jefferson Davis County,11326,11274
50,3,6,28,67,Mississippi,Jones County,67249,67167
50,3,6,28,69,Mississippi,Kemper County,8990,8968
50,3,6,28,71,Mississippi,Lafayette County,55814,55912
50,3,6,28,73,Mississippi,Lamar County,64218,64391
50,3,6,28,75,Mississippi,Lauderdale County,72980,72678
50,3,6,28,77,Mississippi,Lawrence County,12019,11987
50,3,6,28,79,Mississippi,Leake County,21273,21249
50,3,6,28,81,Mississippi,Lee County,83354,83326
50,3,6,28,83,Mississippi,Leflore County,28498,28344
50,3,6,28,85,Mississippi,Lincoln County,34921,34842
50,3,6,28,87,Mississippi,Lowndes County,58887,58783
50,3,6,28,89,Mississippi,Madison County,109123,109237
50,3,6,28,91,Mississippi,Marion County,24434,24370
50,3,6,28,93,Mississippi,Marshall County,33751,33780
50,3,6,28,95,Mississippi,Monroe County,34175,34136
50,3,6,28,97,Mississippi,Montgomery County,9819,9794
50,3,6,28,99,Mississippi,Neshoba County,29095,28982
50,3,6,28,101,Mississippi,Newton County,21288,21250
50,3,6,28,103,Mississippi,Noxubee County,10276,10226
50,3,6,28,105,Mississippi,Oktibbeha County,51779,51697
50,3,6,28,107,Mississippi,Panola County,33206,33173
50,3,6,28,109,Mississippi,Pearl River County,56148,56205
50,3,6,28,111,Mississippi,Perry County,11510,11456
50,3,6,28,113,Mississippi,Pike County,40324,40194
50,3,6,28,115,Mississippi,Pontotoc County,31189,31195
50,3,6,28,117,Mississippi,Prentiss County,25004,24968
50,3,6,28,119,Mississippi,Quitman County,6176,6157
50,3,6,28,121,Mississippi,Rankin County,157022,157155
50,3,6,28,123,Mississippi,Scott County,27988,27968
50,3,6,28,125,Mississippi,Sharkey County,3802,3773
50,3,6,28,127,Mississippi,Simpson County,25941,25887
50,3,6,28,129,Mississippi,Smith County,14215,14200
50,3,6,28,131,Mississippi,Stone County,18336,18333
50,3,6,28,133,Mississippi,Sunflower County,25813,25695
50,3,6,28,135,Mississippi,Tallahatchie County,12716,12652
50,3,6,28,137,Mississippi,Tate County,28066,28125
50,3,6,28,139,Mississippi,Tippah County,21819,21744
50,3,6,28,141,Mississippi,Tishomingo County,18855,18848
50,3,6,28,143,Mississippi,Tunica County,9785,9732
50,3,6,28,145,Mississippi,Union County,27782,27812
50,3,6,28,147,Mississippi,Walthall County,13883,13869
50,3,6,28,149,Mississippi,Warren County,44716,44548
50,3,6,28,151,Mississippi,Washington County,44918,44639
50,3,6,28,153,Mississippi,Wayne County,19779,19809
50,3,6,28,155,Mississippi,Webster County,9927,9907
50,3,6,28,157,Mississippi,Wilkinson County,8582,8522
50,3,6,28,159,Mississippi,Winston County,17710,17689
50,3,6,28,161,Mississippi,Yalobusha County,12485,12444
50,3,6,28,163,Mississippi,Yazoo County,26748,26671
40,2,4,29,0,Missouri,Missouri,6154913,6155074
50,2,4,29,1,Missouri,Adair County,25314,25276
50,2,4,29,3,Missouri,Andrew County,18136,18109
50,2,4,29,5,Missouri,Atchison County,5306,5307
50,2,4,29,7,Missouri,Audrain County,24963,24778
50,2,4,29,9,Missouri,Barry County,34536,34549
50,2,4,29,11,Missouri,Barton County,11641,11624
50,2,4,29,13,Missouri,Bates County,16039,16052
